01intro-00-pi-000	pi	01intro	ภิกฺขุปาฏิโมกฺขปาลิ	9	ปุพฺพกิจฺจานิ อุโปสถกรณโต1 ปุพฺเพ นววิธํ ปุพฺพกิจฺจํ กาตพฺพํ โหติ. ตณฺฐานสมฺมชฺชนญฺจ ตตฺถ ปทีปุชฺชลนญฺจ อาสนปญฺญปนญฺจ ปานียปริโภชนียูปฏฺฐปนญฺจ ฉนฺทารหานํ ภิกฺขูนํ ฉนฺทาหรณญฺจ เตสญฺเญว อกตุโปสถานํ ปาริสุทฺธิยาปิ2 อาหรณญฺจ อุตุกฺขานญฺจ ภิกฺขุคณนา จ ภิกฺขุนีนโมวาโท จาติ. ตตฺถ ปุริเมสุ จตูสุ กิจฺเจสุ ปทีปกิจฺจํ อิทานิ สุริยาโลกสฺส อตฺถิตาย นตฺถิ อปรานิ ตีณิ3 ภิกฺขูนํ วตฺตํ ชานนฺเตหิ อารามิเกหิปิ ภิกฺขูหิปิ4 กตานิ ปรินิฏฺฐิตานิ โหนฺติ. ฉนฺทาหรณปาริสุทฺธิ อาหรณานิ5 ปน อิมิสฺสํ สีมายํ หตฺถปาสํ วิชหิตฺวา นิสินฺนานํ ภิกฺขูนํ อภาวโต นตฺถิ. อุตุกฺขานํ นาม เอตฺตกํ อติกฺกนฺตํ, เอตฺตกํ อวสิฏฺฐนฺติ เอวํ อุตุอาจิกฺขนํ; อุตูนีธ ปน สาสเน เหมนฺตคิมฺหวสฺสานานํ วเสน ตีณิ โหนฺติ. อยํ คิมฺโหตุ,6 อสฺมิญฺจ อุตุมฺหิ อฏฺฐ อุโปสถา, อิมินา ปกฺเขน เอโก อุโปสโถ สมฺปตฺโต, สตฺต อุโปสถา อวสิฏฺฐา,7 อิติ เอวํ สพฺเพหิ อายสฺมนฺเตหิ อุตุกฺขานํ ธาเรตพฺพํ. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุคณนา นาม อิมสฺมึ อุโปสถคฺเค อุโปสถตฺถาย8 สนฺนิปติตา ภิกฺขู เอตฺตกาติ ภิกฺขูนํ คณนา, อิมสฺมิมฺปน อุโปสถคฺเค9 จตฺตาโร ภิกฺขู10 สนฺนิปติตา โหนฺติ. อิติ สพฺเพหิ อายสฺมนฺเตหิ ภิกฺขุคณนาปิ ธาเรตพฺพา. (รับว่า เอวํ ภนฺเต* พร้อมกัน) ภิกฺขุนีนโมวาโท ปน อิทานิ ตาสํ นตฺถิตาย นตฺถิ. อิติ สกรโณกาสานํ ปุพฺพกิจฺจานํ กตตฺตา, นิกฺกรโณกาสานํ ปุพฺพกิจฺจานํ ปกติยา ปรินิฏฺฐิตตฺตา, เอวนฺตํ นววิธํ ปุพฺพกิจฺจํ ปรินิฏฺฐิตํ โหติ. นิฏฺฐิเต จ ปุพฺพกิจฺเจ สเจ โส ทิวโส จาตุทฺทสีปณฺณรสีสามคฺคีนมญฺญตโร ยถาชฺช อุโปสโถ11 ปณฺณรโส12 ยาวติกา จ ภิกฺขู กมฺมปฺปตฺตา สงฺฆุโปสถารหา จตฺตาโร13 วา ตโต วา อติเรกา ปกตตฺตา ปาราชิกํ อนาปนฺนา สงฺเฆน วา อนุกฺขิตฺตา, เต จ โข หตฺถปาสํ อวิชหิตฺวา เอกสีมายํ ฐิตา, เตสญฺจ วิกาลโภชนาทิวเสน วตฺถุสภาคาปตฺติโย เจ น วิชฺชนฺติ; เตสญฺจ หตฺถปาเส หตฺถปาสโต พหิกรณวเสน วชฺเชตพฺโพ โกจิ วชฺชนียปุคฺคโล เจ นตฺถิ. __________________ *ถ้าผู้สวดอ่อนพรรษากว่า พึงเว้นคำว่า “ภนฺเต” เสีย หรือเปลี่ยนเป็น อาวุโส เอวนฺตํ อุโปสถกมฺมํ14 อิเมหิ จตูหิ ลกฺขเณหิ สงฺคหิตํ ปตฺตกลฺลํ นาม โหติ กาตุํ ยุตฺตรูปํ. อุโปสถกมฺมสฺส15 ปตฺตกลฺลตฺตํ วิทิตฺวา อิทานิ กริยมาโน อุโปสโถ สงฺเฆน อนุมาเนตพฺโพ.16 (รับว่า สาธุ พร้อมกัน) ในลำดับนี้ ท่านผู้มีอาวุโสอยู่ในที่ประชุมนั้น พึง กล่าว อัชเฌสนา ดังนี้ ปุพฺพกรณปุพฺพกิจฺจานิ สมาเปตฺวา อิมสฺส นิสินฺนสฺส ภิกฺขุสงฺฆสฺส อนุมติยา ปาฏิโมกฺขํ อุทฺเทสิตุํ* อชฺเฌสนํ กโรมิ. __________________ *ใช้คำว่า อุทฺทิสิตุํ ก็มี ถ้าเป็นวันปวารนา พึงว่า ปวารณาญตฺติํ ฐเปตุํ นโม ตสฺส ภควโต อรหโต สมฺมาสมฺพุทฺธสฺส. (3 ครั้ง) สุณาตุ เม ภนฺเต สงฺโฆ. อชฺชุโปสโถ ปณฺณรโส.* ยทิ สงฺฆสฺส ปตฺตกลฺลํ, สงฺโฆ อุโปสถํ กเรยฺย, ปาฏิโมกฺขํ อุทฺทิเสยฺย. กึ สงฺฆสฺส ปุพฺพกิจฺจํ, ปาริสุทฺธึ อายสฺมนฺโต อาโรเจถ, ปาฏิโมกฺขํ อุทฺทิสิสฺสามิ. ตํ สพฺเพว สนฺตา สาธุกํ สุโณม มนสิกโรม. ยสฺส สิยา อาปตฺติ, โส อาวิกเรยฺย, อสนฺติยา อาปตฺติยา ตุณฺหี ภวิตพฺพํ. ตุณฺหีภาเวน โข ปนายสฺมนฺเต ปริสุทฺธาติ เวทิสฺสามิ. ยถา โข ปน ปจฺเจกปุฏฺฐสฺส เวยฺยากรณํ โหติ, เอวเมวํ เอวรูปาย ปริสาย ยาวตติยํ อนุสฺสาวิตํ โหติ. โย ปน ภิกฺขุ ยาวตติยํ อนุสฺสาวิยมาเน สรมาโน สนฺตึ อาปตฺตึ นาวิกเรยฺย, สมฺปชานมุสาวาทสฺส โหติ, สมฺปชานมุสาวาโท โข ปนายสฺมนฺโต อนฺตรายิโก ธมฺโม วุตฺโต ภควตา; ตสฺมา สรมาเนน ภิกฺขุนา อาปนฺเนน วิสุทฺธาเปกฺเขน สนฺตี อาปตฺติ อาวิกาตพฺพา, อาวิกตา หิสฺส ผาสุ โหติ. นิทานํ นิฏฺฐิตํ. __________________ * ถ้าเป็น 14 คำ พึงว่า จาตุทฺทโส ปาราชิกุทฺเทโส ตตฺริเม จตฺตาโร ปาราชิกา ธมฺมา อุทฺเทสํ อาคจฺฉนฺติ.
07nisak-10-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	ภิกฺขุํ ปเนว อุทฺทิสฺส ราชา วา ราชโภคฺโค วา พฺราหฺมโณ วา คหปติโก วา ทูเตน จีวรเจตาปนํ ปหิเณยฺย “อิมินา จีวรเจตาปเนน จีวรํ เจตาเปตฺวา อิตฺถนฺนามํ ภิกฺขุํ จีวเรน อจฺฉาเทหีติ; โส เจ ทูโต ตํ ภิกฺขุํ อุปสงฺกมิตฺวา เอวํ วเทยฺย “อิทํ โข ภนฺเต อายสฺมนฺตํ อุทฺทิสฺส จีวรเจตาปนํ อาภตํ, ปฏิคฺคณฺหาตุ อายสฺมา จีวรเจตาปนนฺติ, เตน ภิกฺขุนา โส ทูโต เอวมสฺส วจนีโย “น โข มยํ อาวุโส จีวรเจตาปนํ ปฏิคฺคณฺหาม, จีวรญฺจ โข มยํ ปฏิคฺคณฺหาม กาเลน กปฺปิยนฺติ; โส เจ ทูโต ตํ ภิกฺขุํ เอวํ วเทยฺย “อตฺถิ ปนายสฺมโต โกจิ เวยฺยาวจฺจกโรติ, จีวรตฺถิเกน ภิกฺขเว ภิกฺขุนา เวยฺยาวจฺจกโร นิทฺทิสิตพฺโพ อารามิโก วา อุปาสโก วา “เอโส โข อาวุโส ภิกฺขูนํ เวยฺยาวจฺจกโรติ; โส เจ ทูโต ตํ เวยฺยาวจฺจกรํ สญฺญาเปตฺวา ตํ ภิกฺขุํ อุปสงฺกมิตฺวา เอวํ วเทยฺย “ยํ โข ภนฺเต อายสฺมา เวยฺยาวจฺจกรํ นิทฺทิสิ, สญฺญตฺโต โส มยา; อุปสงฺกมตุ อายสฺมา กาเลน จีวเรน ตํ อจฺฉาเทสฺสตีติ, จีวรตฺถิเกน ภิกฺขเว ภิกฺขุนา เวยฺยาวจฺจกโร อุปสงฺกมิตฺวา ทฺวิตฺติกฺขตฺตุํ โจเทตพฺโพ สาเรตพฺโพ “อตฺโถ เม อาวุโส จีวเรนาติ; ทฺวิตฺติกฺขตฺตุํ โจทยมาโน สารยมาโน ตํ จีวรํ อภินิปฺผาเทยฺย, อิจฺเจตํ กุสลํ; โน เจ อภินิปฺผาเทยฺย, จตุกฺขตฺตุํ ปญฺจกฺขตฺตุํ ฉกฺขตฺตุปรมํ ตุณฺหีภูเตน อุทฺทิสฺส ฐาตพฺพํ; จตุกฺขตฺตุํ ปญฺจกฺขตฺตุํ ฉกฺขตฺตุปรมํ ตุณฺหีภูโต อุทฺทิสฺส ติฏฺฐมาโน ตํ จีวรํ อภินิปฺผาเทยฺย, อิจฺเจตํ กุสลํ; โน เจ อภินิปฺผาเทยฺย, ตโต เจ อุตฺตรึ วายมมาโน ตํ จีวรํ อภินิปฺผาเทยฺย, นิสฺสคฺคิยํ ปาจิตฺติยํ; โน เจ อภินิปฺผาเทยฺย, ยตสฺส จีวรเจตาปนํ อาภตํ, ตตฺถ สามํ วา คนฺตพฺพํ, ทูโต วา ปาเหตพฺโพ “ยํ โข ตุมฺเห อายสฺมนฺโต ภิกฺขุํ อุทฺทิสฺส จีวรเจตาปนํ ปหิณิตฺถ, น ตนฺตสฺส ภิกฺขุโน กิญฺจิ อตฺถํ อนุโภติ, ยุญฺชนฺตายสฺมนฺโต สกํ, มา โว สกํ วินสฺสีติ: อยํ ตตฺถ สามีจิ. จีวรวคฺโค ปฐโม.
07nisak-10-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Bhikkhuṁ pan’eva uddissa rājā vā rājabhoggo vā brāhamaṇo vā gahapatiko vā dūtena cīvaracetāpanaṁ pahiṇeyya, “iminā cīvaracetāpanena cīvaraṁ cetāpetvā itthannāmaṁ bhikkhuṁ cīvarena acchādehī”ti. So ce dūto taṁ bhikkhuṁ upasaṅkamitvā evaṁ vadeyya, “idaṁ kho bhante āyasmantaṁ uddissa cīvaracetāpanaṁ ābhataṁ, paṭiggaṇhātu āyasmā cīvaracetāpanan”ti. Tena bhikkhunā so dūto evam assa vacanīyo, “Na kho mayaṁ āvuso cīvaracetāpanaṁ paṭiggaṇhāma cīvarañca kho mayaṁ paṭiggaṇhāma kālena kappiyan”ti. So ce dūto taṁ bhikkhuṁ evaṁ vadeyya, “Atthi pan’āyasmato koci veyyāvaccakaro”ti. Cīvaratthikena bhikkhave bhikkhunā veyyāvaccakaro niddisitabbo ārāmiko vā upāsako vā, “eso kho āvuso bhikkhūnaṁ veyyāvaccakaro”ti. So ce dūto taṁ veyyāvaccakaraṁ saññāpetvā taṁ bhikkhuṁ upasaṅkamitvā evaṁ vadeyya, “Yaṁ kho bhante āyasmā veyyāvaccakaraṁ niddisi, saññatto so mayā; upasaṅkamatu āyasmā kālena cīvarena taṁ acchādessatī”ti. Civaratthikena bhikkhave bhikkhunā veyyāvaccakaro upasaṅkamitvā dvittikkhattuṁ codetabbo sāretabbo “attho me āvuso cīvarenā”ti, dvittikkhatuṁ codayamāno sārayamāno taṁ cīvaraṁ abhinipphādeyya, icc’etaṁ kusalaṁ. No ce abhinipphādeyya, catukkhattuṁ, pañcakkhattuṁ, chakkhattuparamaṁ tuṇhībhūtena uddissa ṭhātabbaṁ. Catukkhattuṁ, pañcakkhattuṁ, chakkhattuparamaṁ tuṇhībhūto uddissa tiṭṭhamāno taṁ cīvaraṁ abhinipphādeyya, icc’etaṁ kusalaṁ, no ce abhinipphādeyya tato ce uttariṁ vāyamamāno taṁ cīvaraṁ abhinipphādeyya, nissaggiyaṁ pācittiyaṁ. No ce abhinipphādeyya, yatassa cīvaracetāpanaṁ ābhataṁ tattha sāmaṁ vā gantabbaṁ dūto vā pāhetabbo, “Yaṁ kho tumhe āyasmanto bhikkhuṁ uddissa cīvaracetāpanaṁ pahiṇittha na tantassa bhikkhuno kiñci atthaṁ anubhoti, yuñjant’āyasmanto sakaṁ mā vo sakaṁ vinassī”ti. Ayaṁ tattha sāmīci. Civaravaggo paṭhamo.
07nisak-10-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	ภิกขุง ปะเนวะ อุททิสสะ ราชา วา ราชะโภคโค วา พราหมะโณ วา คะหะปะติโก วา ทูเตนะ จีวะระเจตาปะนัง ปะหิเณยยะ “อิมินา จีวะระเจตานาปะเนนะ จีวะรัง เจตาเปต๎วา อิตถันนามัง ภิกขุง จีวะเรนะ อัจฉาเทหีติ, โส เจ ทูโต ตัง ภิกขุง อุปะสังกะมิต๎วา เอวัง วะเทยยะ “อิทัง โข ภันเต อายัส๎มันตัง อุททิสสะ จีวะระเจตาปะนัง อาภะตัง, ปะฏิคคัณหาตุ อายัส๎มา จีวะระเจตาปะนันติ, เตนะ ภิกขุนา โส ทูโต เอวะมัสสะ วะจะนีโย “นะ โข มะยัง อาวุโส จีวะระเจตาปะนัง ปะฏิคคัณหามะ, จีวะรัญจะ โข มะยัง ปะฏิคคัณหามะ กาเลนะ กัปปิยันติ, โส เจ ทูโต ตัง ภิกขุง เอวัง วะเทยยะ “อัตถิ ปะนายัส๎มะโต โกจิ เวยยาวัจจะกะโรติ, จีวะรัตถิเกนะ ภิกขะเว ภิกขุนา พระภิกขุปาฏิโมกข์ เวยยาวัจจะกะโร นิททิสิตัพโพ อารามิโก วา อุปาสะโก วา “เอโส โข อาวุโส ภิกขูนัง เวยยาวัจจะกะโรติ, โส เจ ทูโต ตัง เวยยาวัจจะกะรัง สัญญาเปต๎วา ตัง ภิกขุง อุปะสังกะมิต๎วา เอวัง วะเทยยะ “ยัง โข ภันเต อายัส๎มา เวยยาวัจจะกะรัง นิททิสิ, สัญญัตโต โส มะยา, อุปะสังกะมะตุ อายัส๎มา กาเลนะ จีวะเรนะ ตัง อัจฉาเทสสะตีติ จีวะรัตถิเกนะ ภิกขะเว ภิกขุนา เวยยาวัจจะกะโร อุปะสังกะมิต๎วา ท๎วิตติกขัตตุง โจเทตัพโพ สาเรตัพโพ “อัตโถ เม อาวุโส จีวะเรนาติ, ท๎วิตติกขัตตุง โจทะยะมาโน สาระยะมาโน ตัง จีวะรัง อะภินิปผาเทยยะ, อิจเจตัง กุสะลัง, โน เจ อะภินิปผาเทยยะ, จะตุกขัตตุง ปัญจักขัตตุง ฉักขัตตุปะระมัง ตุณ๎หีภูเตนะ อุททิสสะ ฐาตัพพัง, จะตุกขัตตุง ปัญจักขัตตุง ฉักขัตตุปะระมัง ตุณ๎หีภูโต อุททิสสะ ติฏฐะมาโน ตัง จีวะรัง อะภินิปผาเทยยะ, อิจเจตัง กุสะลัง, โน เจ อะภินิปผาเทยยะ, ตะโต เจ อุตตะริง วายะมะมาโน ตัง จีวะรัง อะภินิปผาเทยยะ, นิสสัคคิยัง ปาจิตติยัง, โน เจ อะภินิปผาเทยยะ, ยะตัสสะ จีวะระเจตาปะนัง อาภะตัง, ตัตถะ สามัง วา คันตัพพัง, ทูโต วา ปาเหตัพโพ “ยัง โข ตุมเห อายัส๎มันโต ภิกขุง อุททิสสะ จีวะระเจตาปะนัง ปะหิณิตถะ, นะ ตันตัสสะ ภิกขุโน กิญจิ อัตถัง อะนุโภติ, ยุญชันตายัส๎มันโต สะกัง, พระภิกขุปาฏิโมกข์ มา โว สะกัง วินัสสีติ. อะยัง ตัตถะ สามีจิ. จีวะระวัคโค ปะฐะโม.
07nisak-11-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	โย ปน ภิกฺขุ โกสิยมิสฺสกํ สนฺถตํ การาเปยฺย, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-11-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Yo pana bhikkhu kosiyamissakaṁ santhataṁ kārāpeyya nissaggiyaṁ pācittiyaṁ.
07nisak-11-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	โย ปะนะ ภิกขุ โกสิยะมิสสะกัง สันถะตัง การาเปยยะ , นิสสัคคิยัง ปาจิตติยัง.
07nisak-12-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	โย ปน ภิกฺขุ สุทฺธกาฬกานํ เอฬกโลมานํ สนฺถตํ การาเปยฺย, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-12-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Yo pana bhikkhu suddhakāḷakānaṁ eḷakalomānaṁ santhataṁ kārāpeyya, nissaggiyaṁ pācittiyaṁ.
07nisak-12-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	โย ปะนะ ภิกขุ สุทธะกาฬะกานัง เอฬะกะโลมานัง สันถะตัง การาเปยยะ, นิสสัคคิยัง ปาจิตติยัง.
07nisak-13-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	นวมฺปน ภิกฺขุนา สนฺถตํ การยมาเนน เทฺว ภาคา สุทฺธกาฬกานํ เอฬกโลมานํ อาทาตพฺพา, ตติยํ โอทาตานํ, จตุตฺถํ โคจริยานํ; อนาทา เจ ภิกฺขุ เทฺว ภาเค สุทฺธกาฬกานํ เอฬกโลมานํ ตติยํ โอทาตานํ จตุตฺถํ โคจริยานํ นวํ สนฺถตํ การาเปยฺย, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-13-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Navaṁ pana bhikkhunā santhataṁ kārayamānena dve bhāga suddhakāḷakānaṁ eḷakalomānaṁ ādātabbā, tatiyaṁ odātānaṁ catutthaṁ gocariyānaṁ. Anādā ce bhikkhu dve bhāge suddhakāḷakānaṁ eḷakalomānaṁ tatiyaṁ odātānaṁ, catutthaṁ gocariyānaṁ navaṁ santhataṁ kārāpeyya, nissaggiyaṁ pācittiyaṁ.
07nisak-13-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	นะวัมปะนะ ภิกขุนา สันถะตัง การะยะมาเนนะ เท๎ว ภาคา สุทธะกาฬะกานัง เอฬะกะโลมานัง อาทาตัพพา, ตะติยัง โอทาตานัง, จะตุตถัง โคจะริยานัง, อะนาทา เจ ภิกขุ เท๎ว ภาเค สุทธะกาฬะกานัง เอฬะกะโลมานัง ตะติยัง โอทาตานัง จะตุตถัง โคจะริยานัง นะวัง สันถะตัง การาเปยยะ, นิสสัคคิยัง ปาจิตติยัง.
07nisak-14-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	นวมฺปน ภิกฺขุนา สนฺถตํ การาเปตฺวา ฉพฺพสฺสานิ ธาเรตพฺพํ. โอเรน เจ ฉนฺนํ วสฺสานํ ตํ สนฺถตํ วิสฺสชฺเชตฺวา วา อวิสฺสชฺเชตฺวา วา อญฺญํ นวํ สนฺถตํ การาเปยฺย อญฺญตฺร ภิกฺขุสมฺมติยา, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-14-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Navaṁ pana bhikkhunā santhataṁ kārāpetvā chabbassāni dhāretabbaṁ. Orena ce channaṁ vassānaṁ taṁ santhataṁ vissajjetvā vā avissajjetvā vā aññaṁ navaṁ santhataṁ kārāpeyya aññatra bhikkhusammatiyā, nissaggiyaṁ pācittiyaṁ.
07nisak-14-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	นะวัมปะนะ ภิกขุนา สันถะตัง การาเปต๎วา ฉัพพัสสานิ ธาเรตัพพัง. โอเรนะ เจ ฉันนัง วัสสานัง ตัง สันถะตัง วิสสัชเชต๎วา วา อะวิสสัชเชต๎วา วา อัญญัง นะวัง สันถะตัง การาเปยยะ อัญญัต๎ระ ภิกขุสัมมะติยา, นิสสัคคิยัง ปาจิตติยัง.
07nisak-15-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	นิสีทนสนฺถตมฺปน ภิกฺขุนา การยมาเนน ปุราณสนฺถตสฺส สามนฺตา สุคตวิทตฺถิ อาทาตพฺพา ทุพฺพณฺณกรณาย, อนาทา เจ ภิกฺขุ ปุราณสนฺถตสฺส สามนฺตา สุคตวิทตฺถึ นวํ นิสีทนสนฺถตํ การาเปยฺย, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-15-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Nisīdanasanthataṁ pana bhikkhunā kārayamānena purāṇasanthatassa sāmantā sugatavidatthi ādātabbā dubbaṇṇakaraṇāya, ānāda ce bhikkhu purāṇasanthatassa sāmantā sugatavidatthiṁ navaṁ nisīdanasanthataṁ kārāpeyya, nissaggiyaṁ pācittiyaṁ.
07nisak-15-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	นิสีทะนะสันถะตัมปะนะ ภิกขุนา การะยะมาเนนะ ปุราณะสันถะตัสสะ สามันตา สุคะตะวิทัตถิ อาทาตัพพา ทุพพัณณะกะระณายะ, อะนาทา เจ ภิกขุ ปุราณะสันถะตัสสะ พระภิกขุปาฏิโมกข์ สามันตา สุคะตะวิทัตถิง นะวัง นิสีทะนะสันถะตัง การาเปยยะ, นิสสัคคิยัง ปาจิตติยัง.
07nisak-16-pi-004	pi	07nisak	นิสฺสคฺคิยา ปาจิตฺติยา	22	ภิกฺขุโน ปเนว อทฺธานมคฺคปฏิปนฺนสฺส เอฬกโลมานิ อุปฺปชฺเชยฺยุํ, อากงฺขมาเนน ภิกฺขุนา ปฏิคฺคเหตพฺพานิ, ปฏิคฺคเหตฺวา ติโยชนปรมํ สหตฺถา หาเรตพฺพานิ, อสนฺเต หารเก, ตโต เจ อุตฺตรึ หเรยฺย อสนฺเตปิ หารเก, นิสฺสคฺคิยํ ปาจิตฺติยํ.
07nisak-16-ro-026	ro	07nisak	NISSAGGIYĀ PĀCITTIYĀ	133	Bhikkhuno pan’eva addhānamaggapatipannassa eḷakalomāni uppajjeyyuṁ ākaṅkhamānena bhikkhunā paṭiggahetabbāni, paṭiggahetvā tiyojanaparamaṁ sahatthā hāretabbāni, asante hārake, tato ce uttariṁ hāreyya asante’pi hārake, nissaggiyaṁ pācittiyaṁ.
07nisak-16-th-014	th	07nisak	นิสสัคคียปาจิตตีย์ ๓๐	73	ภิกขุโน ปะเนวะ อัทธานะมัคคะปะฏิปันนัสสะ เอฬะกะโลมานิ อุปปัชเชยยุง, อากังขะมาเนนะ ภิกขุนา ปะฏิคคะเหตัพพานิ, ปะฏิคคะเหต๎วา ติโยชะนะปะระมัง สะหัตถา หาเรตัพพานิ, อะสันเต หาระเก, ตะโต เจ อุตตะริง หะเรยยะ อะสันเตปิ หาระเก, นิสสัคคิยัง ปาจิตติยัง.
